Product_ID,Product_Category,Current_Stock,Supplier_Cost_USD,Lead_Time_Days,Daily_Sales_Velocity,Supplier_Name,Market_Trend_Score,Retail_Price_USD
GT-PROD-03024,Smart Home Hubs,155,1200.68,8,11.9,InnoVision,63,1654.79
GT-PROD-03025,AI Processors,157,1200.68,25,11.9,NextGen Supply,20,1826.09
GT-PROD-03026,AI Processors,341,1200.68,24,11.9,NextGen Supply,35,1567.81
GT-PROD-03027,AI Processors,83,1200.68,13,11.9,InnoVision,72,1578.06
GT-PROD-03028,Smartphones,32,1200.68,16,11.9,InnoVision,84,1652.14
GT-PROD-03029,Wearables,146,1200.68,18,11.9,NextGen Supply,78,1667.16
GT-PROD-03030,Smartphones,278,1200.68,19,11.9,NextGen Supply,84,1479.11
GT-PROD-03031,Drones,381,1200.68,9,11.9,InnoVision,29,1707.53
GT-PROD-03032,Drones,258,1200.68,21,11.9,GlobalCircuits,19,1822.53
GT-PROD-03033,AI Processors,258,1200.68,27,11.9,NextGen Supply,47,1902.66
GT-PROD-03034,High-End Laptops,264,1200.68,8,11.9,TechCorp,31,1633.72
GT-PROD-03035,High-End Laptops,269,1200.68,8,11.9,NextGen Supply,49,1503.92
GT-PROD-03036,High-End Laptops,380,1200.68,14,11.9,TechCorp,31,1816.05
GT-PROD-03037,Smartphones,5,1200.68,5,11.9,InnoVision,67,1793.06
GT-PROD-03038,Smart Home Hubs,418,1200.68,26,11.9,GlobalCircuits,35,1803.12
GT-PROD-03039,High-End Laptops,65,1200.68,7,11.9,InnoVision,54,1607
GT-PROD-03040,Smartphones,425,1200.68,9,11.9,NextGen Supply,72,1717.01
GT-PROD-03041,High-End Laptops,234,1200.68,17,11.9,NextGen Supply,92,1694.2
GT-PROD-03042,VR Headsets,96,1200.68,20,11.9,TechCorp,23,1904.87
GT-PROD-03043,High-End Laptops,454,1200.68,4,11.9,NextGen Supply,42,1840.61
GT-PROD-03044,VR Headsets,283,1200.68,18,11.9,TechCorp,27,1844.14
GT-PROD-03045,High-End Laptops,425,1200.68,23,11.9,NextGen Supply,27,1887.53
GT-PROD-03046,High-End Laptops,123,1200.68,25,11.9,GlobalCircuits,88,1823.53
GT-PROD-03047,High-End Laptops,282,1200.68,15,11.9,InnoVision,14,1688.07
GT-PROD-03048,High-End Laptops,132,1200.68,15,11.9,GlobalCircuits,23,1741.08
GT-PROD-03049,Smartphones,200,1200.68,8,11.9,GlobalCircuits,68,1513.07
GT-PROD-03050,Smart Home Hubs,154,1200.68,8,11.9,GlobalCircuits,92,1648.22
GT-PROD-03051,Wearables,233,1200.68,18,11.9,InnoVision,77,1903.13
GT-PROD-03052,Drones,105,1200.68,16,11.9,InnoVision,96,1502.95
GT-PROD-03053,Smart Home Hubs,44,1200.68,5,11.9,InnoVision,21,1807.2
GT-PROD-03054,Drones,364,1200.68,17,11.9,TechCorp,51,1559.77
GT-PROD-03055,High-End Laptops,425,1200.68,23,11.9,NextGen Supply,71,1514.29
GT-PROD-03056,AI Processors,485,1200.68,21,11.9,TechCorp,70,1495.1
GT-PROD-03057,AI Processors,397,1200.68,5,11.9,NextGen Supply,52,1853.92
GT-PROD-03058,Smart Home Hubs,207,1200.68,12,11.9,GlobalCircuits,93,1486.06
GT-PROD-03059,Smart Home Hubs,34,1200.68,25,11.9,TechCorp,16,1505.47
GT-PROD-03060,High-End Laptops,409,1200.68,22,11.9,NextGen Supply,45,1533.73
GT-PROD-03061,Smartphones,306,1200.68,15,11.9,TechCorp,76,1664.87
GT-PROD-03062,Wearables,179,1200.68,7,11.9,GlobalCircuits,60,1797.64
GT-PROD-03063,High-End Laptops,438,1200.68,11,11.9,TechCorp,26,1448.78
GT-PROD-03064,AI Processors,33,1200.68,17,11.9,NextGen Supply,21,1680.71
GT-PROD-03065,VR Headsets,292,1200.68,27,11.9,GlobalCircuits,87,1794.09
GT-PROD-03066,AI Processors,81,1200.68,14,11.9,GlobalCircuits,57,1727.94
GT-PROD-03067,AI Processors,210,1200.68,28,11.9,GlobalCircuits,41,1446.68
GT-PROD-03068,AI Processors,164,1200.68,18,11.9,InnoVision,93,1747.59
GT-PROD-03069,AI Processors,256,1200.68,12,11.9,InnoVision,75,1629.96
GT-PROD-03070,Wearables,235,1200.68,25,11.9,InnoVision,68,1873.14
GT-PROD-03071,Drones,302,1200.68,27,11.9,NextGen Supply,90,1868.29
GT-PROD-03072,High-End Laptops,374,1200.68,3,11.9,NextGen Supply,60,1660.33
GT-PROD-03073,High-End Laptops,329,1200.68,21,11.9,TechCorp,60,1549.24
GT-PROD-03074,VR Headsets,231,1200.68,27,11.9,InnoVision,44,1741.3
GT-PROD-03075,AI Processors,189,1200.68,19,11.9,InnoVision,51,1456.69
GT-PROD-03076,Smart Home Hubs,99,1200.68,3,11.9,InnoVision,40,1551.02
GT-PROD-03077,Smartphones,86,1200.68,13,11.9,GlobalCircuits,75,1510.78
GT-PROD-03078,High-End Laptops,458,1200.68,15,11.9,GlobalCircuits,15,1485.48
GT-PROD-03079,Wearables,129,1200.68,21,11.9,TechCorp,30,1601.16
GT-PROD-03080,Drones,385,1200.68,13,11.9,TechCorp,16,1789.32
GT-PROD-03081,High-End Laptops,146,1200.68,25,11.9,TechCorp,99,1868.07
GT-PROD-03082,Wearables,261,1200.68,29,11.9,GlobalCircuits,32,1571.49
GT-PROD-03083,Smartphones,143,1200.68,11,11.9,NextGen Supply,17,1568.39
GT-PROD-03084,High-End Laptops,121,1200.68,8,11.9,NextGen Supply,99,1763.85
GT-PROD-03085,Drones,445,1200.68,24,11.9,GlobalCircuits,52,1519.6
GT-PROD-03086,VR Headsets,437,1200.68,15,11.9,GlobalCircuits,89,1556.68
GT-PROD-03087,Drones,34,1200.68,26,11.9,GlobalCircuits,30,1918.96
GT-PROD-03088,Smart Home Hubs,399,1200.68,9,11.9,TechCorp,28,1763.11
GT-PROD-03089,High-End Laptops,248,1200.68,4,11.9,GlobalCircuits,65,1639.48
GT-PROD-03090,Smart Home Hubs,158,1200.68,14,11.9,NextGen Supply,84,1534.87
GT-PROD-03091,AI Processors,55,1200.68,11,11.9,NextGen Supply,34,1852.79
GT-PROD-03092,AI Processors,261,1200.68,23,11.9,NextGen Supply,96,1787.05
GT-PROD-03093,Drones,146,1200.68,10,11.9,TechCorp,88,1891.56
GT-PROD-03094,Smart Home Hubs,95,1200.68,3,11.9,NextGen Supply,71,1501.84
GT-PROD-03095,Smart Home Hubs,288,1200.68,29,11.9,TechCorp,44,1599.31
GT-PROD-03096,Smartphones,270,1200.68,8,11.9,NextGen Supply,68,1883.44
GT-PROD-03097,VR Headsets,336,1200.68,13,11.9,InnoVision,67,1813.62
GT-PROD-03098,Drones,321,1200.68,23,11.9,GlobalCircuits,56,1456.64
GT-PROD-03099,High-End Laptops,349,1200.68,11,11.9,TechCorp,47,1661.93
GT-PROD-03100,VR Headsets,18,1200.68,17,11.9,TechCorp,66,1476.63
GT-PROD-03101,Smart Home Hubs,180,1200.68,29,11.9,TechCorp,54,1612.29
GT-PROD-03102,High-End Laptops,95,1200.68,9,11.9,InnoVision,90,1810.6
GT-PROD-03103,Smartphones,413,1200.68,6,11.9,GlobalCircuits,32,1480.92
GT-PROD-03104,Wearables,175,1200.68,11,11.9,GlobalCircuits,77,1747.92
GT-PROD-03105,Drones,15,1200.68,6,11.9,GlobalCircuits,11,1442.36
GT-PROD-03106,Drones,349,1200.68,14,11.9,GlobalCircuits,54,1684.31
GT-PROD-03107,VR Headsets,358,1200.68,26,11.9,TechCorp,81,1600.33
GT-PROD-03108,Drones,336,1200.68,21,11.9,InnoVision,95,1628.01
GT-PROD-03109,Wearables,253,1200.68,27,11.9,InnoVision,29,1821.35
GT-PROD-03110,Drones,128,1200.68,12,11.9,GlobalCircuits,75,1889.61
GT-PROD-03111,Smart Home Hubs,460,1200.68,6,11.9,NextGen Supply,83,1673.05
GT-PROD-03112,AI Processors,160,1200.68,27,11.9,InnoVision,87,1522.58
GT-PROD-03113,Wearables,360,1200.68,16,11.9,TechCorp,70,1505.41
GT-PROD-03114,Smartphones,163,1200.68,8,11.9,GlobalCircuits,68,1596.31
GT-PROD-03115,Smartphones,118,1200.68,20,11.9,TechCorp,71,1831.19
GT-PROD-03116,Wearables,139,1200.68,5,11.9,TechCorp,98,1610.64
GT-PROD-03117,VR Headsets,45,1200.68,8,11.9,InnoVision,67,1907.69
GT-PROD-03118,Smartphones,373,1200.68,6,11.9,InnoVision,89,1479.86
GT-PROD-03119,Smart Home Hubs,387,1200.68,16,11.9,NextGen Supply,15,1650.07
GT-PROD-03120,Drones,487,1200.68,19,11.9,NextGen Supply,14,1845.25
GT-PROD-03121,High-End Laptops,379,1200.68,6,11.9,GlobalCircuits,96,1691.04
GT-PROD-03122,Wearables,439,1200.68,13,11.9,TechCorp,58,1770.68
GT-PROD-03123,High-End Laptops,18,1200.68,18,11.9,TechCorp,39,1612.15
GT-PROD-03124,High-End Laptops,416,1200.68,19,11.9,TechCorp,36,1756.16
GT-PROD-03125,Wearables,341,1200.68,10,11.9,GlobalCircuits,80,1545.38
GT-PROD-03126,Smartphones,296,1200.68,3,11.9,NextGen Supply,97,1762.85
GT-PROD-03127,Smartphones,21,1200.68,11,11.9,GlobalCircuits,75,1703.15
GT-PROD-03128,Smart Home Hubs,322,1200.68,29,11.9,InnoVision,51,1582.67
GT-PROD-03129,Smart Home Hubs,95,1200.68,25,11.9,GlobalCircuits,95,1662.77
GT-PROD-03130,Wearables,38,1200.68,16,11.9,InnoVision,53,1696.81
GT-PROD-03131,High-End Laptops,368,1200.68,4,11.9,InnoVision,26,1649.46
GT-PROD-03132,Wearables,269,1200.68,24,11.9,TechCorp,48,1660.34
GT-PROD-03133,AI Processors,389,1200.68,9,11.9,InnoVision,47,1752.98
GT-PROD-03134,High-End Laptops,276,1200.68,9,11.9,InnoVision,68,1828.22
GT-PROD-03135,VR Headsets,381,1200.68,19,11.9,TechCorp,69,1520.03
GT-PROD-03136,VR Headsets,435,1200.68,18,11.9,GlobalCircuits,58,1477.13
GT-PROD-03137,High-End Laptops,461,1200.68,24,11.9,TechCorp,36,1634.85
GT-PROD-03138,Smart Home Hubs,267,1200.68,4,11.9,InnoVision,43,1555.1
GT-PROD-03139,AI Processors,114,1200.68,18,11.9,InnoVision,54,1888
GT-PROD-03140,AI Processors,490,1200.68,5,11.9,InnoVision,12,1712.64
GT-PROD-03141,Drones,300,1200.68,13,11.9,GlobalCircuits,21,1792.59
GT-PROD-03142,High-End Laptops,175,1200.68,15,11.9,NextGen Supply,76,1515.61
GT-PROD-03143,Drones,337,1200.68,4,11.9,TechCorp,54,1825.76
GT-PROD-03144,Wearables,258,1200.68,23,11.9,GlobalCircuits,91,1672.68
GT-PROD-03145,Drones,309,1200.68,23,11.9,TechCorp,86,1539.36
GT-PROD-03146,Smart Home Hubs,230,1200.68,10,11.9,InnoVision,92,1747.42
GT-PROD-03147,Drones,119,1200.68,4,11.9,TechCorp,91,1630.68
GT-PROD-03148,Drones,369,1200.68,13,11.9,NextGen Supply,25,1504.52
GT-PROD-03149,AI Processors,35,1200.68,17,11.9,TechCorp,98,1713.53
GT-PROD-03150,Smart Home Hubs,175,1200.68,8,11.9,NextGen Supply,29,1647.76
GT-PROD-03151,Smartphones,173,1200.68,7,11.9,TechCorp,57,1607.26
GT-PROD-03152,VR Headsets,321,1200.68,19,11.9,GlobalCircuits,60,1586.58
GT-PROD-03153,High-End Laptops,154,1200.68,17,11.9,InnoVision,29,1776.37
GT-PROD-03154,Drones,372,1200.68,18,11.9,NextGen Supply,14,1913.9
GT-PROD-03155,Drones,445,1200.68,24,11.9,TechCorp,58,1535.5
GT-PROD-03156,Smart Home Hubs,223,1200.68,13,11.9,InnoVision,25,1820.98
GT-PROD-03157,High-End Laptops,286,1200.68,20,11.9,NextGen Supply,45,1591.04
GT-PROD-03158,Smart Home Hubs,56,1200.68,11,11.9,NextGen Supply,45,1875
GT-PROD-03159,Smartphones,228,1200.68,5,11.9,GlobalCircuits,40,1663.9
GT-PROD-03160,Drones,239,1200.68,7,11.9,InnoVision,34,1858.45
GT-PROD-03161,AI Processors,445,1200.68,4,11.9,NextGen Supply,10,1818.64
GT-PROD-03162,Wearables,105,1200.68,6,11.9,GlobalCircuits,20,1540.51
GT-PROD-03163,High-End Laptops,338,1200.68,3,11.9,NextGen Supply,40,1709.43
GT-PROD-03164,Smartphones,425,1200.68,29,11.9,NextGen Supply,96,1781.23
GT-PROD-03165,Wearables,389,1200.68,11,11.9,InnoVision,60,1835.1
GT-PROD-03166,Wearables,207,1200.68,15,11.9,GlobalCircuits,26,1501.24
GT-PROD-03167,High-End Laptops,88,1200.68,7,11.9,GlobalCircuits,41,1864.91
GT-PROD-03168,Drones,219,1200.68,21,11.9,TechCorp,84,1716.13
GT-PROD-03169,High-End Laptops,13,1200.68,12,11.9,NextGen Supply,53,1719.83
GT-PROD-03170,Smart Home Hubs,117,1200.68,10,11.9,NextGen Supply,45,1862.17
GT-PROD-03171,AI Processors,411,1200.68,16,11.9,InnoVision,86,1884.62
GT-PROD-03172,Drones,219,1200.68,28,11.9,InnoVision,64,1655.05
GT-PROD-03173,Wearables,60,1200.68,19,11.9,NextGen Supply,77,1618.15
GT-PROD-03174,AI Processors,62,1200.68,20,11.9,InnoVision,30,1658.59
GT-PROD-03175,VR Headsets,120,1200.68,4,11.9,NextGen Supply,31,1631.56
GT-PROD-03176,AI Processors,234,1200.68,23,11.9,NextGen Supply,15,1465.97
GT-PROD-03177,Drones,356,1200.68,16,11.9,GlobalCircuits,38,1641.52
GT-PROD-03178,Smartphones,357,1200.68,5,11.9,TechCorp,60,1507.1
GT-PROD-03179,High-End Laptops,80,1200.68,14,11.9,TechCorp,77,1889.86
GT-PROD-03180,AI Processors,399,1200.68,4,11.9,TechCorp,93,1451.78
GT-PROD-03181,Smart Home Hubs,289,1200.68,5,11.9,TechCorp,45,1662.85
GT-PROD-03182,AI Processors,36,1200.68,28,11.9,GlobalCircuits,22,1720.41
GT-PROD-03183,Drones,344,1200.68,26,11.9,GlobalCircuits,86,1848.05
GT-PROD-03184,AI Processors,123,1200.68,4,11.9,GlobalCircuits,18,1617.43
GT-PROD-03185,High-End Laptops,207,1200.68,21,11.9,NextGen Supply,94,1892.61
GT-PROD-03186,High-End Laptops,23,1200.68,14,11.9,InnoVision,95,1742.52
GT-PROD-03187,Wearables,419,1200.68,7,11.9,TechCorp,85,1909.91
GT-PROD-03188,Drones,370,1200.68,20,11.9,NextGen Supply,26,1796.58
GT-PROD-03189,Wearables,38,1200.68,7,11.9,GlobalCircuits,86,1886.29
GT-PROD-03190,Drones,290,1200.68,11,11.9,NextGen Supply,47,1717.72
GT-PROD-03191,Wearables,353,1200.68,29,11.9,TechCorp,48,1729.84
GT-PROD-03192,High-End Laptops,292,1200.68,13,11.9,TechCorp,43,1592.41
GT-PROD-03193,Smartphones,98,1200.68,5,11.9,TechCorp,45,1574.91
GT-PROD-03194,Drones,403,1200.68,18,11.9,InnoVision,74,1686.49
GT-PROD-03195,VR Headsets,362,1200.68,17,11.9,NextGen Supply,41,1727.2
GT-PROD-03196,VR Headsets,380,1200.68,15,11.9,TechCorp,86,1528.56
GT-PROD-03197,High-End Laptops,21,1200.68,5,11.9,NextGen Supply,43,1738.96
GT-PROD-03198,Wearables,273,1200.68,22,11.9,TechCorp,71,1574.82
GT-PROD-03199,Smart Home Hubs,207,1200.68,3,11.9,NextGen Supply,60,1653.8
GT-PROD-03200,Smartphones,300,1200.68,14,11.9,InnoVision,15,1695.69
GT-PROD-03201,VR Headsets,64,1200.68,11,11.9,NextGen Supply,25,1502.3
GT-PROD-03202,High-End Laptops,247,1200.68,14,11.9,InnoVision,90,1868.48
GT-PROD-03203,Smartphones,96,1200.68,17,11.9,InnoVision,16,1894.85
GT-PROD-03204,Drones,491,1200.68,10,11.9,NextGen Supply,17,1591.02
GT-PROD-03205,Wearables,99,1200.68,19,11.9,NextGen Supply,15,1722.71
GT-PROD-03206,Wearables,279,1200.68,4,11.9,GlobalCircuits,86,1697.8
GT-PROD-03207,AI Processors,30,1200.68,10,11.9,TechCorp,18,1805.77
GT-PROD-03208,High-End Laptops,19,1200.68,20,11.9,InnoVision,34,1880.44
GT-PROD-03209,VR Headsets,8,1200.68,22,11.9,TechCorp,25,1552.81
GT-PROD-03210,VR Headsets,54,1200.68,5,11.9,TechCorp,27,1444.25
GT-PROD-03211,Smartphones,135,1200.68,11,11.9,NextGen Supply,15,1730.56
GT-PROD-03212,AI Processors,446,1200.68,25,11.9,NextGen Supply,91,1912.89
GT-PROD-03213,VR Headsets,237,1200.68,29,11.9,TechCorp,12,1675.16
GT-PROD-03214,AI Processors,223,1200.68,29,11.9,TechCorp,52,1632.34
GT-PROD-03215,Wearables,39,1200.68,18,11.9,TechCorp,19,1835.92
GT-PROD-03216,AI Processors,61,1200.68,26,11.9,NextGen Supply,37,1820.98
GT-PROD-03217,Drones,276,1200.68,5,11.9,InnoVision,25,1764.99
GT-PROD-03218,AI Processors,89,1200.68,24,11.9,InnoVision,34,1550.05
GT-PROD-03219,VR Headsets,316,1200.68,22,11.9,GlobalCircuits,31,1617.14
GT-PROD-03220,AI Processors,450,1200.68,8,11.9,NextGen Supply,43,1832.04
GT-PROD-03221,Smartphones,212,1200.68,26,11.9,GlobalCircuits,81,1584.68
GT-PROD-03222,Smartphones,475,1200.68,19,11.9,TechCorp,67,1862.54
GT-PROD-03223,Smartphones,228,1200.68,11,11.9,NextGen Supply,17,1746.1
GT-PROD-03224,Wearables,305,1200.68,12,11.9,TechCorp,95,1508.26
GT-PROD-03225,Smartphones,406,1200.68,14,11.9,TechCorp,17,1591.66
GT-PROD-03226,Wearables,401,1200.68,16,11.9,InnoVision,98,1624.81
GT-PROD-03227,Smart Home Hubs,329,1200.68,4,11.9,InnoVision,16,1571
GT-PROD-03228,Smart Home Hubs,248,1200.68,8,11.9,TechCorp,42,1592.61
GT-PROD-03229,High-End Laptops,10,1200.68,24,11.9,TechCorp,50,1584.54
GT-PROD-03230,Smartphones,421,1200.68,22,11.9,NextGen Supply,27,1863.46
GT-PROD-03231,Smartphones,131,1200.68,8,11.9,TechCorp,19,1757.33
GT-PROD-03232,High-End Laptops,102,1200.68,16,11.9,NextGen Supply,72,1851.77
GT-PROD-03233,AI Processors,96,1200.68,28,11.9,TechCorp,97,1844.12
GT-PROD-03234,Wearables,136,1200.68,15,11.9,InnoVision,14,1545.32
GT-PROD-03235,Wearables,453,1200.68,8,11.9,TechCorp,66,1744.96
GT-PROD-03236,Smart Home Hubs,320,1200.68,5,11.9,NextGen Supply,90,1804.83
GT-PROD-03237,AI Processors,210,1200.68,25,11.9,TechCorp,85,1881.53
GT-PROD-03238,Drones,290,1200.68,12,11.9,NextGen Supply,30,1825.34
GT-PROD-03239,AI Processors,459,1200.68,5,11.9,GlobalCircuits,56,1554.64
GT-PROD-03240,Wearables,77,1200.68,9,11.9,NextGen Supply,40,1819.49
GT-PROD-03241,Wearables,441,1200.68,20,11.9,GlobalCircuits,81,1766.85
GT-PROD-03242,Wearables,473,1200.68,14,11.9,NextGen Supply,48,1751.77
GT-PROD-03243,AI Processors,323,1200.68,29,11.9,InnoVision,96,1563.67
GT-PROD-03244,VR Headsets,55,1200.68,21,11.9,InnoVision,76,1703.5
GT-PROD-03245,Smartphones,227,1200.68,12,11.9,GlobalCircuits,76,1763.98
GT-PROD-03246,Smart Home Hubs,100,1200.68,20,11.9,GlobalCircuits,71,1653.89
GT-PROD-03247,High-End Laptops,258,1200.68,26,11.9,TechCorp,75,1724.54
GT-PROD-03248,Drones,350,1200.68,14,11.9,TechCorp,30,1695.69
GT-PROD-03249,High-End Laptops,62,1200.68,11,11.9,GlobalCircuits,67,1735.93
GT-PROD-03250,Drones,373,1200.68,3,11.9,InnoVision,31,1834.22
GT-PROD-03251,Drones,338,1200.68,10,11.9,InnoVision,97,1556.13
GT-PROD-03252,AI Processors,206,1200.68,4,11.9,GlobalCircuits,35,1500.81
GT-PROD-03253,Smart Home Hubs,28,1200.68,4,11.9,TechCorp,31,1499.97
GT-PROD-03254,Drones,428,1200.68,10,11.9,NextGen Supply,39,1507.02
GT-PROD-03255,Smart Home Hubs,344,1200.68,19,11.9,TechCorp,71,1601.3
GT-PROD-03256,High-End Laptops,235,1200.68,5,11.9,GlobalCircuits,70,1616.57
GT-PROD-03257,Drones,2,1200.68,23,11.9,InnoVision,89,1694.46
GT-PROD-03258,AI Processors,15,1200.68,25,11.9,InnoVision,89,1485.43
GT-PROD-03259,High-End Laptops,329,1200.68,23,11.9,TechCorp,50,1713.36
GT-PROD-03260,Drones,383,1200.68,20,11.9,GlobalCircuits,50,1736.45
GT-PROD-03261,Wearables,315,1200.68,26,11.9,InnoVision,75,1789.21
GT-PROD-03262,AI Processors,420,1200.68,16,11.9,NextGen Supply,71,1442.25
GT-PROD-03263,AI Processors,2,1200.68,10,11.9,InnoVision,36,1919.18
GT-PROD-03264,Wearables,354,1200.68,7,11.9,GlobalCircuits,53,1471.46
GT-PROD-03265,Smart Home Hubs,432,1200.68,4,11.9,InnoVision,85,1884.39
GT-PROD-03266,Wearables,189,1200.68,4,11.9,TechCorp,16,1722.45
GT-PROD-03267,Smartphones,369,1200.68,14,11.9,TechCorp,76,1628.14
GT-PROD-03268,Drones,218,1200.68,26,11.9,InnoVision,50,1673.36
GT-PROD-03269,VR Headsets,305,1200.68,19,11.9,GlobalCircuits,43,1821.64
GT-PROD-03270,Wearables,49,1200.68,16,11.9,NextGen Supply,18,1621.43
GT-PROD-03271,Smart Home Hubs,253,1200.68,17,11.9,GlobalCircuits,34,1832.67
GT-PROD-03272,VR Headsets,224,1200.68,17,11.9,NextGen Supply,18,1708.81
GT-PROD-03273,VR Headsets,9,1200.68,13,11.9,GlobalCircuits,88,1784.37
GT-PROD-03274,Drones,191,1200.68,26,11.9,TechCorp,89,1620.57
GT-PROD-03275,Wearables,251,1200.68,14,11.9,InnoVision,14,1751.53
GT-PROD-03276,High-End Laptops,16,1200.68,21,11.9,GlobalCircuits,39,1894.17
GT-PROD-03277,VR Headsets,53,1200.68,19,11.9,InnoVision,88,1459.85
GT-PROD-03278,Drones,397,1200.68,9,11.9,InnoVision,15,1645.99
GT-PROD-03279,Wearables,11,1200.68,17,11.9,GlobalCircuits,12,1464.65
GT-PROD-03280,AI Processors,142,1200.68,16,11.9,NextGen Supply,79,1499.2
GT-PROD-03281,Smart Home Hubs,476,1200.68,24,11.9,TechCorp,73,1827.1
GT-PROD-03282,High-End Laptops,351,1200.68,10,11.9,NextGen Supply,14,1619.86
GT-PROD-03283,AI Processors,238,1200.68,27,11.9,TechCorp,24,1588.53
GT-PROD-03284,AI Processors,381,1200.68,22,11.9,InnoVision,22,1757.13
GT-PROD-03285,Smartphones,247,1200.68,28,11.9,NextGen Supply,73,1892.56
GT-PROD-03286,Drones,482,1200.68,4,11.9,GlobalCircuits,73,1523.7
GT-PROD-03287,VR Headsets,465,1200.68,10,11.9,InnoVision,82,1814.41
GT-PROD-03288,Smartphones,213,1200.68,4,11.9,InnoVision,59,1812.51
GT-PROD-03289,Smartphones,276,1200.68,10,11.9,TechCorp,31,1579.13
GT-PROD-03290,AI Processors,344,1200.68,11,11.9,InnoVision,87,1453.46
GT-PROD-03291,Smart Home Hubs,387,1200.68,15,11.9,TechCorp,53,1590.48
GT-PROD-03292,VR Headsets,495,1200.68,10,11.9,InnoVision,58,1469.35
GT-PROD-03293,Wearables,351,1200.68,29,11.9,TechCorp,44,1728.06
GT-PROD-03294,Smartphones,170,1200.68,17,11.9,NextGen Supply,41,1536.74
GT-PROD-03295,Smartphones,336,1200.68,17,11.9,TechCorp,39,1806.28
GT-PROD-03296,AI Processors,272,1200.68,8,11.9,NextGen Supply,42,1568.9
GT-PROD-03297,AI Processors,62,1200.68,12,11.9,TechCorp,47,1918.52
GT-PROD-03298,Wearables,247,1200.68,5,11.9,GlobalCircuits,19,1509.32
GT-PROD-03299,Wearables,171,1200.68,27,11.9,TechCorp,28,1754.37
GT-PROD-03300,Drones,147,1200.68,27,11.9,NextGen Supply,75,1517.69
GT-PROD-03301,AI Processors,319,1200.68,6,11.9,GlobalCircuits,84,1489.76
GT-PROD-03302,High-End Laptops,9,1200.68,22,11.9,TechCorp,57,1893.01
GT-PROD-03303,Smartphones,477,1200.68,10,11.9,GlobalCircuits,96,1542.46
GT-PROD-03304,Drones,325,1200.68,18,11.9,GlobalCircuits,38,1644.79
GT-PROD-03305,Smart Home Hubs,339,1200.68,20,11.9,NextGen Supply,56,1877.69
GT-PROD-03306,Smartphones,18,1200.68,17,11.9,NextGen Supply,21,1780.84
GT-PROD-03307,Smart Home Hubs,153,1200.68,21,11.9,TechCorp,20,1881.36
GT-PROD-03308,Wearables,124,1200.68,16,11.9,TechCorp,27,1595.3
GT-PROD-03309,Wearables,172,1200.68,6,11.9,InnoVision,10,1896.8
GT-PROD-03310,Drones,224,1200.68,23,11.9,TechCorp,74,1637.31
GT-PROD-03311,VR Headsets,174,1200.68,9,11.9,GlobalCircuits,13,1842.66
GT-PROD-03312,Smartphones,317,1200.68,18,11.9,NextGen Supply,95,1624.89
GT-PROD-03313,AI Processors,477,1200.68,17,11.9,InnoVision,44,1701.9
GT-PROD-03314,Wearables,161,1200.68,28,11.9,InnoVision,29,1598.4
GT-PROD-03315,Wearables,273,1200.68,4,11.9,GlobalCircuits,86,1849.63
GT-PROD-03316,Smartphones,444,1200.68,5,11.9,GlobalCircuits,89,1915.41
GT-PROD-03317,AI Processors,443,1200.68,22,11.9,GlobalCircuits,81,1752.1
GT-PROD-03318,AI Processors,325,1200.68,20,11.9,GlobalCircuits,88,1494.66
GT-PROD-03319,Smart Home Hubs,20,1200.68,10,11.9,TechCorp,24,1716.2
GT-PROD-03320,High-End Laptops,42,1200.68,22,11.9,NextGen Supply,39,1760.05
GT-PROD-03321,VR Headsets,127,1200.68,3,11.9,TechCorp,98,1736.54
GT-PROD-03322,Drones,216,1200.68,19,11.9,InnoVision,95,1747.52
GT-PROD-03323,Wearables,180,1200.68,20,11.9,GlobalCircuits,58,1740.76
GT-PROD-03324,Smart Home Hubs,236,1200.68,21,11.9,TechCorp,11,1656.78
GT-PROD-03325,AI Processors,119,1200.68,24,11.9,NextGen Supply,53,1573.16
GT-PROD-03326,High-End Laptops,469,1200.68,25,11.9,InnoVision,61,1918.26
GT-PROD-03327,Smartphones,360,1200.68,28,11.9,InnoVision,89,1473.62
GT-PROD-03328,Wearables,227,1200.68,26,11.9,TechCorp,32,1903.42
GT-PROD-03329,Smart Home Hubs,205,1200.68,11,11.9,GlobalCircuits,13,1733.69
GT-PROD-03330,VR Headsets,281,1200.68,7,11.9,GlobalCircuits,91,1522.22
GT-PROD-03331,AI Processors,116,1200.68,14,11.9,NextGen Supply,78,1893.25
GT-PROD-03332,AI Processors,98,1200.68,22,11.9,TechCorp,62,1530.1
GT-PROD-03333,AI Processors,323,1200.68,22,11.9,GlobalCircuits,68,1662.01
GT-PROD-03334,Smart Home Hubs,332,1200.68,10,11.9,NextGen Supply,93,1475.85
GT-PROD-03335,Wearables,125,1200.68,27,11.9,GlobalCircuits,15,1882.47
GT-PROD-03336,Wearables,146,1200.68,13,11.9,TechCorp,79,1652.7
GT-PROD-03337,High-End Laptops,347,1200.68,6,11.9,GlobalCircuits,56,1641.29
GT-PROD-03338,AI Processors,135,1200.68,8,11.9,TechCorp,88,1744.57
GT-PROD-03339,AI Processors,365,1200.68,10,11.9,NextGen Supply,62,1667.54
GT-PROD-03340,VR Headsets,387,1200.68,8,11.9,NextGen Supply,22,1605.92
GT-PROD-03341,Smart Home Hubs,134,1200.68,8,11.9,NextGen Supply,97,1849.52
